FECHA_CORTE,REGION,DEPARTAMENTO,MUNICIPIO,CATEGORIA_DEPARTAMENTO,CATEGORIA_MUNICIPIO,ORGANIZACION,TIPO_ORGANIZACION,AUTORIZO_TRATAMIENTO_DATOS,FECHA_ASESORIA,GENERO,INVERSION_TOTAL_PROYECTO,META_VIGENCIA,FECHA_VIGENCIA
31/12/2020,REGIÓN PACÍFICO,VALLE DEL CAUCA,CALI,ESP,ESP,G0CHO,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,JOVENES EN ACCION DPS,PUBLICA,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,JOVENES EN ACCION DPS,PUBLICA,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,MEDELLIN,ESP,ESP,DAYVO SISTEMAS,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,MEDELLIN,ESP,ESP,DAYVO SISTEMAS,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,NORTE DE SANTANDER,CONVENCION,2,6,IE GUILLERMO QUINTERO CALDERON,PUBLICA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,LA MESA,ESP,5,ALCALDIA MUNICIPAL,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,NORTE DE SANTANDER,CUCUTA,2,1,INSTITUCION EDUCATIVA FRANCISCO DE PAULA SANTANDER EL ZULIA,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,ARMENIA,ESP,6,COCOCRACOFFEE,PRIVADA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,ATLANTICO,BARRANQUILLA,1,ESP,ICBF,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,ATLANTICO,BARRANQUILLA,1,ESP,ICBF,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,ATLANTICO,BARRANQUILLA,1,ESP,ICBF,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,ATLANTICO,BARRANQUILLA,1,ESP,ICBF,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,ATLANTICO,BARRANQUILLA,1,ESP,ICBF,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,ATLANTICO,BARRANQUILLA,1,ESP,ICBF,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,ATLANTICO,BARRANQUILLA,1,ESP,ICBF,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,ATLANTICO,BARRANQUILLA,1,ESP,ICBF,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,NORTE DE SANTANDER,PAMPLONA,2,6,IE BETHLEMITAS BRIGHTON,PUBLICA,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,BOLIVAR,CARTAGENA,1,ESP,ACODEX,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,MEDELLIN,ESP,ESP,TALENTO HUMANO,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN PACÍFICO,CHOCO,QUIBDO,4,3,UNAD  CCAV QUIBDO,PRIVADA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN PACÍFICO,VALLE DEL CAUCA,PALMIRA,ESP,1,SENA,PUBLICA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,CHIA,ESP,1,ANYDE,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,CALDAS,PENSILVANIA,2,6,ALCALDIA PENSILVANIA,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,SANTANDER,BUCARAMANGA,2,1,HR,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,SANTANDER,SAN GIL,2,5,"CORPORACION EDUCATIVA PARA JOVENES Y ADULTOS ""GENERAL SANTANDER",PRIVADA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,NORTE DE SANTANDER,CUCUTA,2,1,SECTOR EDUCATIVO,PUBLICA,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,NORTE DE SANTANDER,CUCUTA,2,1,IE NTRA SEA DEL CARMEN,PUBLICA,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,MEDELLIN,ESP,ESP,UNAD,PRIVADA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,SANTANDER,BUCARAMANGA,2,1,ICBF,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,SANTANDER,BUCARAMANGA,2,1,ICBF,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,SANTANDER,BUCARAMANGA,2,1,ICBF,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CARIBE,ATLANTICO,BARRANQUILLA,1,ESP,NO APLICA,PENDIENTE CLASIFICAR,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN LLANO,GUAVIARE,SAN JOSE DEL GUAVIARE,4,6,GOBERNACION DE GUAVIARE,PUBLICA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,QUINDIO,CALARCA,3,5,MINISTERIO DEL TRABAJO,PUBLICA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,BOLIVAR,CARTAGENA,1,ESP,INGENIEROS CONTRATISTAS SMP SAS,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,MEDELLIN,ESP,ESP,ESTIMULOS IPS,PRIVADA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN EJE CAFETERO,CALDAS,RISARALDA,2,6,ALCALDIA DE PEREIRA,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,SENA REGIONAL CORDOBA,PUBLICA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,COPACABANA,ESP,3,SOLUCIONES EN CARTERA,PRIVADA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,SIMIJACA,ESP,6,ALCALDIA DE SIMIJACA,PUBLICA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,SIMIJACA,ESP,6,ALCALDIA DE SIMIJACA,PUBLICA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN LLANO,ARAUCA,ARAUCA,4,4,ALCALDIA DE ARAUCA,PUBLICA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN LLANO,ARAUCA,ARAUCA,4,4,ALCALDIA DE ARAUCA,PUBLICA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN LLANO,ARAUCA,ARAUCA,4,4,ALCALDIA DE ARAUCA,PUBLICA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN LLANO,ARAUCA,ARAUCA,4,4,ALCALDIA DE ARAUCA,PUBLICA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN LLANO,ARAUCA,ARAUCA,4,4,ALCALDIA DE ARAUCA,PUBLICA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN LLANO,ARAUCA,ARAUCA,4,4,ALCALDIA DE ARAUCA,PUBLICA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN LLANO,ARAUCA,ARAUCA,4,4,ALCALDIA DE ARAUCA,PUBLICA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,CHIPAQUE,ESP,6,ALCALDIA MUNICIPAL  DE CHIPAQUE CUNDINAMARCA,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CARIBE,BOLIVAR,TURBACO,1,5,ALCALDIA TURBACO,PUBLICA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,BOLIVAR,CARTAGENA,1,ESP,SPAZIO URBANO SAS,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,TENJO,ESP,3,ADMINSITRACION MUNICIPAL TENJO CUNDINAMARCA,PRIVADA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,BELLO,ESP,1,SISTEMAS COLOMBIA SAS,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,SAN CAYETANO,ESP,6,IERD CAMANCHA,PUBLICA,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,EL COLEGIO,ESP,6,ALCALDIA MUNICIPAL EL COLEGIO,PUBLICA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,VILLETA,ESP,6,SENA,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,VILLETA,ESP,6,SENA,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,VILLETA,ESP,6,SENA,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,NO REGISTRA,PENDIENTE CLASIFICAR,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,NO REGISTRA,PENDIENTE CLASIFICAR,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,NO REGISTRA,PENDIENTE CLASIFICAR,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,NO REGISTRA,PENDIENTE CLASIFICAR,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,NO REGISTRA,PENDIENTE CLASIFICAR,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,NO REGISTRA,PENDIENTE CLASIFICAR,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,NO REGISTRA,PENDIENTE CLASIFICAR,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,NO REGISTRA,PENDIENTE CLASIFICAR,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,NO REGISTRA,PENDIENTE CLASIFICAR,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,NO REGISTRA,PENDIENTE CLASIFICAR,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,NO REGISTRA,PENDIENTE CLASIFICAR,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,NO REGISTRA,PENDIENTE CLASIFICAR,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,NO REGISTRA,PENDIENTE CLASIFICAR,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,NO REGISTRA,PENDIENTE CLASIFICAR,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,NO REGISTRA,PENDIENTE CLASIFICAR,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,NO REGISTRA,PENDIENTE CLASIFICAR,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,NO REGISTRA,PENDIENTE CLASIFICAR,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,NO REGISTRA,PENDIENTE CLASIFICAR,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,NO REGISTRA,PENDIENTE CLASIFICAR,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,NO REGISTRA,PENDIENTE CLASIFICAR,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,NO REGISTRA,PENDIENTE CLASIFICAR,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,NO REGISTRA,PENDIENTE CLASIFICAR,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,NO REGISTRA,PENDIENTE CLASIFICAR,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,NO REGISTRA,PENDIENTE CLASIFICAR,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,NO REGISTRA,PENDIENTE CLASIFICAR,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,NO REGISTRA,PENDIENTE CLASIFICAR,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,NO REGISTRA,PENDIENTE CLASIFICAR,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,NO REGISTRA,PENDIENTE CLASIFICAR,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,NO REGISTRA,PENDIENTE CLASIFICAR,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,NO REGISTRA,PENDIENTE CLASIFICAR,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,NO REGISTRA,PENDIENTE CLASIFICAR,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,NO REGISTRA,PENDIENTE CLASIFICAR,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,NO REGISTRA,PENDIENTE CLASIFICAR,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,NO REGISTRA,PENDIENTE CLASIFICAR,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,NO REGISTRA,PENDIENTE CLASIFICAR,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,NO REGISTRA,PENDIENTE CLASIFICAR,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,NO REGISTRA,PENDIENTE CLASIFICAR,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,MONTERIA,2,1,NO REGISTRA,PENDIENTE CLASIFICAR,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN PACÍFICO,VALLE DEL CAUCA,CALI,ESP,ESP,SOFTPYMES SAS,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,ENVIGADO,ESP,1,PERSONALSOFT,PRIVADA,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,NORTE DE SANTANDER,CONVENCION,2,6,INSTITUO TECNICO AGRICOLA CONVENCION,PRIVADA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN PACÍFICO,CAUCA,PUERTO TEJADA,3,5,BLAUCAST MEDIA SAS,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,ARMENIA,ESP,6,ALCALDIA DE ARMENIA,PUBLICA,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,ARMENIA,ESP,6,ALCALDIA DE ARMENIA,PUBLICA,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,ARMENIA,ESP,6,ALCALDIA DE ARMENIA,PUBLICA,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,RISARALDA,PEREIRA,2,1,MINISTERIO DEL TRABAJO,PUBLICA,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN LLANO,GUAVIARE,SAN JOSE DEL GUAVIARE,4,6,SECRETARIA DE SALUD DEPARTAMENTAL,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN LLANO,GUAVIARE,SAN JOSE DEL GUAVIARE,4,6,SECRETARIA DE SALUD DEPARTAMENTAL,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,RIONEGRO,ESP,1,DRONEARTH SAS,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,SOPO,ESP,3,MINTRABAJO,PUBLICA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,ATLANTICO,SOLEDAD,1,2,CORPORACION UNIVERSITARIA DE LA COSTA,PRIVADA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN PACÍFICO,CAUCA,POPAYAN,3,2,CENTRO ZONAL INDIGENA,PRIVADA,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,CACHIPAY,ESP,6,ALCALDIA DE CACHIPAY,PUBLICA,NO,19/02/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,VIGIA DEL FUERTE,ESP,6,CLINICA UNIVERSITARIA BOLIVARIANA,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CARIBE,CORDOBA,CERETE,2,6,UNIVERSIDAD DE CORDOBA,PRIVADA,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,MEDELLIN,ESP,ESP,CFA COOPERATIVA FINANCIERA,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN EJE CAFETERO,ANTIOQUIA,MEDELLIN,ESP,ESP,CFA COOPERATIVA FINANCIERA,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,CUNDINAMARCA,NEMOCON,ESP,6,IED CARLOS ABONDANO GONZALEZ,PUBLICA,NO,19/02/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,NORTE DE SANTANDER,CUCUTA,2,1,SECRETARIA DE INFRAESTRUTURA,PUBLICA,SI,21/01/2020,MASCULINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOGOTA,BOGOTA,,,,,,,,,,
31/12/2020,REGIÓN CENTRO ORIENT,BOYACA,TUNJA,1,1,FUNDACION UNIVERSITARIA JUAN DE CASTELLANOS,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOYACA,TUNJA,1,1,FUNDACION UNIVERSITARIA JUAN DE CASTELLANOS,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
31/12/2020,REGIÓN CENTRO ORIENT,BOYACA,TUNJA,1,1,FUNDACION UNIVERSITARIA JUAN DE CASTELLANOS,PRIVADA,SI,21/01/2020,FEMENINO,1276529785,10000,31/12/2020
